0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0
0.929644	0.641844	11.3795	-0.568718	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686
1.20545	0.5296	11.3409	-0.568367	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996
1.28707	0.945254	7.55466	-0.379246	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781
1.64222	0.816114	7.2195	-0.367207	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597
1.88566	0.763376	6.34434	-0.323535	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323
2.19204	0.721871	6.27147	-0.321714	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932
2.42526	0.662878	5.67447	-0.291855	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389
2.6984	0.647775	5.66598	-0.29103	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654
2.96346	0.627138	5.50346	-0.282895	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668
3.19535	0.602932	5.43879	-0.279037	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415
3.46302	0.589698	5.36579	-0.27542	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818
3.74821	0.552397	5.38089	-0.282001	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576
4.03457	0.541723	5.46232	-0.286041	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724
4.31009	0.532807	5.46698	-0.285133	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614
4.57074	0.520173	5.33384	-0.278441	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238
4.76669	0.526031	5.20744	-0.263317	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587
5.01778	0.516424	5.05969	-0.255905	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649
5.31695	0.522715	5.13891	-0.256478	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413
5.57775	0.505285	5.27954	-0.263478	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868
5.87691	0.51296	5.33811	-0.261337	6.022	0.708619	5.78828	0.728072	5.15932	0.372999
6.10939	0.500175	5.11926	-0.250413	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793
6.37038	0.520248	5.12054	-0.239803	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233
6.62312	0.508842	5.08313	-0.237883	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305
6.86506	0.51003	5.05791	-0.231628	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999
7.10444	0.501268	4.88359	-0.222896	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269
7.32012	0.517036	4.82594	-0.209241	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123
7.62132	0.505948	5.17917	-0.226868	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531
7.87044	0.507371	5.15861	-0.220629	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.11962	0.499324	4.98883	-0.212097	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.35246	0.507961	4.95517	-0.202238	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.63472	0.494895	5.2667	-0.217706	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.87743	0.514232	5.22414	-0.202388	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.17209	0.521511	5.28115	-0.0384391	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.41006	0.552443	5.23171	0.0478843	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.69553	0.600891	5.29374	0.454007	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.97764	0.6974	5.31989	0.70157	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.2246	0.791005	5.04699	1.13748	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.4393	0.919835	4.96284	1.37604	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.6662	1.02975	4.69783	1.66346	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.8696	1.16141	4.61944	1.80638	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.1334	1.26722	4.79581	1.89035	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.404	1.39506	4.83337	1.98034	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6285	1.49603	4.7341	1.99504	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8457	1.62193	4.68144	2.05753	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.0962	1.75726	4.81391	2.25575	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3374	1.85658	4.82352	2.22326	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.5895	1.96033	4.93345	2.17078	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.7867	2.09628	4.82438	2.22107	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.0498	2.23575	4.95201	2.4072	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2555	2.37379	4.86407	2.43451	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4197	2.53052	4.41036	2.6483	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.6799	2.6474	4.49329	2.62654	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.8957	2.77515	4.43817	2.60445	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1343	2.90677	4.46761	2.61455	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.3847	3.03264	4.64687	2.58402	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.5987	3.12775	4.63968	2.49444	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.824	3.29081	4.61152	2.74173	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0446	3.44266	4.58299	2.77303	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2569	3.59497	4.35769	2.88415	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.4801	3.75167	4.35752	2.91634	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.6951	3.87195	4.33589	2.75124	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9264	4.00436	4.3665	2.74511	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.1307	4.13142	4.15466	2.68989	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3266	4.29651	4.10885	2.75867	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.5462	4.43322	4.1478	2.7591	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7147	4.59716	4.05599	2.80389	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.883	4.73755	3.69787	2.82707	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0313	4.93808	3.58077	2.94618	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2154	5.0672	3.60368	2.81867	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3568	5.25176	3.49227	2.90204	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5308	5.37069	3.48224	2.71466	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.7157	5.52012	3.48898	2.74928	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8793	5.66604	3.33918	2.81727	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0408	5.86015	3.28186	2.93603	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
